"","data","alterosa","betim_centro","cascata","contorno","petrovale","piratininga"
"1631","2020-06-18",23.5951258422722,16.3333333333333,11.6666666666667,4.58077749319471,17.9081983923314,6.76176049495164
"1632","2020-06-19",23.5942678063698,16.0242783496787,11.25,4.29518931870941,22.1493807765122,5.125
"1633","2020-06-20",23.5934097704674,6.61826974877072,10.6666666666667,4.8006096815489,21.9994038867251,4.19788003328452
"1634","2020-06-21",23.5925517345649,12.1888257048987,8.12774080523684,4.125,21.849426996938,3.45410818063441
"1635","2020-06-22",23.5916936986625,29.3093922145891,15.125,5.63419632367727,21.6994501071509,5.28553720109342
"1636","2020-06-23",23.5908356627601,22.000120991229,17.0833333333333,8.29166666666667,21.5494732173638,7.93022752794188
"1637","2020-06-24",23.5899776268577,33.4286962661547,14.1684861112315,8.625,21.3994963275767,15.4583333333333
"1638","2020-06-25",23.5891195909553,32.1690363801314,16.75,9.58333333333333,21.2495194377896,14.1666666666667
"1639","2020-06-26",23.5882615550528,26.3799021793307,22.5,12.7916666666667,21.0995425480025,12.6666666666667
"1640","2020-06-27",23.5874035191504,15.2636001352261,19.2916666666667,14.9691797623741,20.9495656582154,17.3333333333333
"1641","2020-06-28",23.586545483248,13.1377862813202,18.2853241814376,21.0833333333333,20.7995887684283,9.70833333333333
"1642","2020-06-29",23.5856874473456,8.20833333333333,13.3333333333333,7.25,20.6496118786412,6.58333333333333
"1643","2020-06-30",23.5848294114431,4.98435672842372,8.40329566434123,5.62996732791655,20.4996349888541,6.39182721482408
"1644","2020-07-01",23.5839713755407,14.1863252982883,17.2083333333333,13.3333333333333,20.349658099067,16.6666666666667
"1645","2020-07-02",23.5831133396383,11.1666666666667,19.1106272391548,25.2420049733478,20.1996812092799,16.5833333333333
"1646","2020-07-03",23.5822553037359,19.5166491145768,21.1666666666667,12.2083333333333,20.0497043194929,13.25
"1647","2020-07-04",23.5813972678335,18.0330908043021,13.75,9.29166666666667,19.8997274297057,8.375
"1648","2020-07-05",23.580539231931,20.6038633080266,11.75,7.16666666666667,19.7497505399187,8.375
"1649","2020-07-06",23.5796811960286,25.0946683369677,18.125,9,19.5997736501316,13.8333333333333
"1650","2020-07-07",23.5788231601262,23.2083333333333,14.7916666666667,11.375,19.4497967603445,11.25
"1651","2020-07-08",23.5779651242238,11.7598528808448,13.1031079589054,10.75,19.2998198705574,15.5512897303312
"1652","2020-07-09",23.5771070883213,30.8333333333333,23.5416666666667,16.9166666666667,19.1498429807703,11.3333333333333
"1653","2020-07-10",23.5762490524189,26.7733465301892,15.9166666666667,18.75,18.9998660909832,9.45833333333333
